epoch,timestamp,operations,operations-delta,operations/second
1697030015.993,11/10/2023 13:13:35,25550,77,77
1697030016.993,11/10/2023 13:13:36,25617,67,67
1697030017.993,11/10/2023 13:13:37,25697,80,80
1697030018.993,11/10/2023 13:13:38,25761,64,64
1697030019.993,11/10/2023 13:13:39,25832,71,71
1697030020.993,11/10/2023 13:13:40,25891,59,59
1697030021.993,11/10/2023 13:13:41,25961,70,70
1697030022.993,11/10/2023 13:13:42,26030,69,69
1697030023.993,11/10/2023 13:13:43,26093,63,63
1697030024.993,11/10/2023 13:13:44,26159,66,66
1697030025.993,11/10/2023 13:13:45,26218,59,59
1697030026.993,11/10/2023 13:13:46,26284,66,66
1697030027.994,11/10/2023 13:13:47,26342,58,57.942
1697030028.994,11/10/2023 13:13:48,26399,57,57
1697030029.994,11/10/2023 13:13:49,26457,58,58
1697030030.994,11/10/2023 13:13:50,26508,51,51
1697030031.994,11/10/2023 13:13:51,26566,58,58
1697030032.994,11/10/2023 13:13:52,26616,50,50
1697030033.994,11/10/2023 13:13:53,26671,55,55
1697030034.994,11/10/2023 13:13:54,26723,52,52
1697030035.994,11/10/2023 13:13:55,26772,49,49
1697030036.994,11/10/2023 13:13:56,26822,50,50
1697030037.994,11/10/2023 13:13:57,26873,51,51
1697030038.994,11/10/2023 13:13:58,26918,45,45
1697030039.994,11/10/2023 13:13:59,26968,50,50
1697030040.994,11/10/2023 13:14:00,27012,44,44
1697030041.994,11/10/2023 13:14:01,27056,44,44
1697030042.995,11/10/2023 13:14:02,27106,50,49.95
1697030043.995,11/10/2023 13:14:03,27156,50,50
1697030044.995,11/10/2023 13:14:04,27204,48,48
1697030045.995,11/10/2023 13:14:05,27246,42,42
1697030046.995,11/10/2023 13:14:06,27288,42,42
1697030047.995,11/10/2023 13:14:07,27341,53,53
1697030048.995,11/10/2023 13:14:08,27388,47,47
1697030049.995,11/10/2023 13:14:09,27428,40,40
1697030050.995,11/10/2023 13:14:10,27475,47,47
1697030051.995,11/10/2023 13:14:11,27519,44,44
1697030052.995,11/10/2023 13:14:12,27568,49,49
1697030053.995,11/10/2023 13:14:13,27610,42,42
1697030054.995,11/10/2023 13:14:14,27651,41,41
1697030055.995,11/10/2023 13:14:15,27700,49,49
1697030056.996,11/10/2023 13:14:16,27750,50,49.95
1697030057.996,11/10/2023 13:14:17,27788,38,38
1697030058.996,11/10/2023 13:14:18,27835,47,47
1697030059.996,11/10/2023 13:14:19,27882,47,47
1697030060.996,11/10/2023 13:14:20,27925,43,43
1697030061.996,11/10/2023 13:14:21,27978,53,53
