epoch,timestamp,operations,operations-delta,operations/second
1696869107.904,09/10/2023 16:31:47,56897,189,189
1696869108.904,09/10/2023 16:31:48,57112,215,215
1696869109.904,09/10/2023 16:31:49,57299,187,187
1696869110.905,09/10/2023 16:31:50,57477,178,177.822
1696869111.905,09/10/2023 16:31:51,57666,189,189
1696869112.905,09/10/2023 16:31:52,57865,199,199
1696869113.905,09/10/2023 16:31:53,58048,183,183
1696869114.905,09/10/2023 16:31:54,58238,190,190
1696869115.905,09/10/2023 16:31:55,58431,193,193
1696869116.905,09/10/2023 16:31:56,58609,178,178
1696869117.905,09/10/2023 16:31:57,58791,182,182
1696869118.905,09/10/2023 16:31:58,58969,178,178
1696869119.905,09/10/2023 16:31:59,59179,210,210
1696869120.905,09/10/2023 16:32:00,59362,183,183
1696869121.905,09/10/2023 16:32:01,59548,186,186
1696869122.905,09/10/2023 16:32:02,59749,201,201
1696869123.905,09/10/2023 16:32:03,59920,171,171
1696869124.906,09/10/2023 16:32:04,60115,195,194.805
1696869125.906,09/10/2023 16:32:05,60316,201,201
1696869126.906,09/10/2023 16:32:06,60510,194,194
1696869127.906,09/10/2023 16:32:07,60730,220,220
1696869128.906,09/10/2023 16:32:08,60915,185,185
1696869129.906,09/10/2023 16:32:09,61110,195,195
1696869130.906,09/10/2023 16:32:10,61312,202,202
1696869131.906,09/10/2023 16:32:11,61516,204,204
1696869132.906,09/10/2023 16:32:12,61733,217,217
1696869133.906,09/10/2023 16:32:13,61936,203,203
1696869134.906,09/10/2023 16:32:14,62148,212,212
1696869135.906,09/10/2023 16:32:15,62358,210,210
1696869136.906,09/10/2023 16:32:16,62556,198,198
1696869137.906,09/10/2023 16:32:17,62763,207,207
1696869138.907,09/10/2023 16:32:18,62967,204,203.796
1696869139.907,09/10/2023 16:32:19,63155,188,188
1696869140.907,09/10/2023 16:32:20,63340,185,185
1696869141.907,09/10/2023 16:32:21,63522,182,182
1696869142.907,09/10/2023 16:32:22,63731,209,209
1696869143.907,09/10/2023 16:32:23,63923,192,192
1696869144.907,09/10/2023 16:32:24,64111,188,188
1696869145.907,09/10/2023 16:32:25,64298,187,187
1696869146.907,09/10/2023 16:32:26,64491,193,193
1696869147.907,09/10/2023 16:32:27,64678,187,187
1696869148.907,09/10/2023 16:32:28,64858,180,180
1696869149.907,09/10/2023 16:32:29,65068,210,210
1696869150.907,09/10/2023 16:32:30,65250,182,182
1696869151.907,09/10/2023 16:32:31,65436,186,186
1696869152.908,09/10/2023 16:32:32,65634,198,197.802
1696869153.908,09/10/2023 16:32:33,65805,171,171
1696869154.908,09/10/2023 16:32:34,65976,171,171
1696869155.908,09/10/2023 16:32:35,66171,195,195
1696869156.908,09/10/2023 16:32:36,66364,193,193
1696869157.908,09/10/2023 16:32:37,66544,180,180
1696869158.908,09/10/2023 16:32:38,66743,199,199
1696869159.908,09/10/2023 16:32:39,66928,185,185
1696869160.908,09/10/2023 16:32:40,67110,182,182
1696869161.908,09/10/2023 16:32:41,67298,188,188
1696869162.908,09/10/2023 16:32:42,67485,187,187
1696869163.908,09/10/2023 16:32:43,67669,184,184
1696869164.908,09/10/2023 16:32:44,67845,176,176
1696869165.908,09/10/2023 16:32:45,68030,185,185
1696869166.909,09/10/2023 16:32:46,68256,226,225.774
1696869167.909,09/10/2023 16:32:47,68448,192,192
1696869168.909,09/10/2023 16:32:48,68616,168,168
1696869169.909,09/10/2023 16:32:49,68810,194,194
1696869170.909,09/10/2023 16:32:50,69000,190,190
1696869171.909,09/10/2023 16:32:51,69184,184,184
1696869172.909,09/10/2023 16:32:52,69365,181,181
1696869173.909,09/10/2023 16:32:53,69537,172,172
1696869174.909,09/10/2023 16:32:54,69757,220,220
1696869175.909,09/10/2023 16:32:55,69941,184,184
1696869176.909,09/10/2023 16:32:56,70140,199,199
1696869177.909,09/10/2023 16:32:57,70324,184,184
1696869178.909,09/10/2023 16:32:58,70533,209,209
1696869179.909,09/10/2023 16:32:59,70712,179,179
1696869180.91,09/10/2023 16:33:00,70918,206,205.794
1696869181.91,09/10/2023 16:33:01,71123,205,205
1696869182.91,09/10/2023 16:33:02,71326,203,203
1696869183.91,09/10/2023 16:33:03,71541,215,215
1696869184.91,09/10/2023 16:33:04,71738,197,197
1696869185.91,09/10/2023 16:33:05,71937,199,199
1696869186.91,09/10/2023 16:33:06,72161,224,224
1696869187.91,09/10/2023 16:33:07,72371,210,210
1696869188.91,09/10/2023 16:33:08,72554,183,183
1696869189.91,09/10/2023 16:33:09,72748,194,194
1696869190.91,09/10/2023 16:33:10,72929,181,181
1696869191.91,09/10/2023 16:33:11,73123,194,194
1696869192.91,09/10/2023 16:33:12,73306,183,183
1696869193.91,09/10/2023 16:33:13,73491,185,185
1696869194.911,09/10/2023 16:33:14,73688,197,196.803
1696869195.911,09/10/2023 16:33:15,73912,224,224
